measured_on,inv_string01_ac_output_(kwh)_inv_150164,inv_string01_ac_output_(power_factor)_inv_150165,inv_string01_ac_voltage_(v)_inv_150163,inv_string01_dc_voltage_(v)_inv_150162,inv_string01_temperature_(c)_inv_150166
2020-03-27 01:34:00,0.0,,124.156,,33.5823
2020-03-27 01:39:00,0.0,,123.844,,33.6365
2020-03-27 01:44:00,0.0,,123.766,,33.6094
2020-03-27 01:49:00,0.0,,124.031,,33.6094
2020-03-27 01:54:00,0.0,,123.984,,33.6365
2020-03-27 01:59:00,0.0,,124.062,,33.6094
2020-03-27 02:04:00,0.0,,123.922,,33.5823
2020-03-27 02:09:00,0.0,,124.422,,33.6365
2020-03-27 02:14:00,0.0,,124.172,,33.6094
2020-03-27 02:19:00,0.0,,124.219,,33.6365
2020-03-27 02:24:00,0.0,,124.328,,33.6094
2020-03-27 02:29:00,0.0,,124.016,,33.6094
2020-03-27 02:34:00,0.0,,124.094,,33.5552
2020-03-27 02:39:00,0.0,,123.781,,33.5281
2020-03-27 02:44:00,0.0,,124.203,,33.5552
2020-03-27 02:49:00,0.0,,124.047,,33.6094
2020-03-27 02:54:00,0.0,,124.062,,33.5552
2020-03-27 02:59:00,0.0,,124.234,,33.5823
2020-03-27 03:04:00,0.0,,124.297,,33.5552
2020-03-27 03:09:00,0.0,,124.406,,33.5281
2020-03-27 03:14:00,0.0,,124.109,,33.501
2020-03-27 03:19:00,0.0,,124.219,,33.4738
2020-03-27 03:24:00,0.0,,124.016,,33.4738
2020-03-27 03:29:00,0.0,,124.047,,33.4738
2020-03-27 03:34:00,0.0,,124.094,,33.501
2020-03-27 03:39:00,0.0,,124.375,,33.501
2020-03-27 03:44:00,0.0,,124.078,,33.4738
2020-03-27 03:49:00,0.0,,124.062,,33.4738
2020-03-27 03:54:00,0.0,,124.109,,33.4738
2020-03-27 03:59:00,0.0,,124.203,,33.3649
2020-03-27 04:04:00,0.0,,124.391,,33.4194
2020-03-27 04:09:00,0.0,,124.578,,33.3649
2020-03-27 04:14:00,0.0,,124.234,,33.3103
2020-03-27 04:19:00,0.0,,124.047,,33.3376
2020-03-27 04:24:00,0.0,,124.156,,33.3376
2020-03-27 04:29:00,0.0,,124.109,,33.3376
2020-03-27 04:34:00,0.0,,124.344,,33.3649
2020-03-27 04:39:00,0.0,,124.234,,33.3376
2020-03-27 04:44:00,0.0,,124.156,,33.4194
2020-03-27 04:49:00,0.0,,124.375,,33.3649
2020-03-27 04:54:00,0.0,,124.141,,33.4194
2020-03-27 04:59:00,0.0,,124.0,,33.3649
2020-03-27 05:04:00,0.0,,124.078,,33.4466
2020-03-27 05:09:00,0.0,,124.094,,33.4466
2020-03-27 05:14:00,0.0,,124.094,,33.4466
2020-03-27 05:19:00,0.0,,124.125,,33.4738
2020-03-27 05:24:00,0.0,,124.078,,33.501
2020-03-27 05:29:00,0.0,,124.25,,33.4466
2020-03-27 05:34:00,0.0,,124.062,,33.4738
2020-03-27 05:39:00,0.0,,123.906,,33.4194
2020-03-27 05:44:00,0.0,,124.141,,33.4466
2020-03-27 05:49:00,0.0,,123.906,,33.4738
2020-03-27 05:54:00,0.0,,123.984,,33.4466
2020-03-27 05:59:00,0.0,,124.0,,33.4738
2020-03-27 06:04:00,0.0,,123.484,,33.4738
2020-03-27 06:09:00,0.0,,123.625,,33.4738
2020-03-27 06:14:00,0.0,,123.906,,33.4466
2020-03-27 06:19:00,0.0,,123.594,,33.4466
2020-03-27 06:24:00,0.0,,123.844,,33.501
2020-03-27 06:29:00,0.0,,123.922,,33.501
2020-03-27 06:34:00,0.0,,123.859,,33.4466
2020-03-27 06:39:00,0.0,0.4324324319999999,123.875,458.188,33.6905
2020-03-27 06:44:00,0.0449999999999999,0.281879195,123.594,398.75,32.1985
2020-03-27 06:49:00,0.122,0.487179487,123.0,398.562,33.9861
2020-03-27 06:54:00,0.17,0.4190476189999999,123.625,398.562,34.8221
2020-03-27 06:59:00,0.254,0.455696203,123.375,398.312,35.4765
2020-03-27 07:04:00,0.319,0.4401544399999999,123.312,398.5,35.9784
2020-03-27 07:09:00,0.3479999999999999,0.562737643,123.125,398.812,36.5599
2020-03-27 07:14:00,0.435,0.354114713,123.016,398.875,36.9776
2020-03-27 07:19:00,0.4269999999999999,0.684981685,123.672,398.75,37.4253
2020-03-27 07:24:00,0.545,0.725274725,122.875,399.125,37.7796
2020-03-27 07:29:00,0.5939999999999999,0.80859375,122.578,398.625,38.0383
2020-03-27 07:34:00,0.6109999999999999,0.5060827249999998,122.484,398.938,38.3048
2020-03-27 07:39:00,0.626,0.75,123.219,398.562,38.507
2020-03-27 07:44:00,0.647,0.873646209,122.797,398.75,38.7654
2020-03-27 07:49:00,0.7369999999999999,0.925531915,122.641,398.938,38.8796
2020-03-27 07:54:00,0.793,0.880758808,122.516,398.938,38.9935
2020-03-27 07:59:00,0.978,0.828254848,123.031,399.125,39.1919
2020-03-27 08:04:00,0.893,0.99376947,122.688,398.625,39.3564
2020-03-27 08:09:00,0.957,0.974285714,122.016,398.938,39.5249
2020-03-27 08:14:00,1.018,0.933333333,122.172,398.875,39.6646
2020-03-27 08:19:00,1.093,0.938618926,122.938,398.562,39.8039
2020-03-27 08:24:00,1.104,0.941747573,122.656,398.75,39.9426
2020-03-27 08:29:00,1.161,0.974358974,122.875,399.0,40.1652
2020-03-27 08:34:00,1.255,0.998251748,122.828,398.625,40.3323
2020-03-27 08:39:00,1.71,0.91206544,122.609,398.75,40.4656
2020-03-27 08:44:00,1.336,0.948717949,122.797,398.75,40.6316
2020-03-27 08:49:00,1.549,0.992784993,122.828,398.938,40.7639
2020-03-27 08:54:00,2.062,0.981941309,122.672,398.688,40.8958
2020-03-27 08:59:00,2.609,0.954333644,123.141,398.875,41.2565
2020-03-27 09:04:00,3.051,0.963671128,123.172,398.75,41.7112
2020-03-27 09:09:00,3.037,0.939577039,122.828,398.812,42.1238
2020-03-27 09:14:00,1.865,0.951434879,122.938,398.688,42.4743
2020-03-27 09:19:00,3.872,0.957918898,123.297,398.375,42.5694
2020-03-27 09:24:00,3.754,0.999216915,123.062,398.5,43.0729
2020-03-27 09:29:00,3.839,0.955537591,123.375,398.5,43.6013
2020-03-27 09:34:00,3.554,0.987281399,123.328,398.875,44.1841
2020-03-27 09:39:00,3.733,0.979457683,122.797,398.938,44.6986
2020-03-27 09:44:00,3.569,0.986041874,122.938,399.125,41.4194
2020-03-27 09:49:00,2.964,0.992690058,123.109,399.0,42.7904
2020-03-27 09:54:00,4.071,0.97810219,123.234,398.75,44.3664
2020-03-27 09:59:00,4.826,0.975372279,123.516,398.812,42.8848
2020-03-27 10:04:00,5.102,0.993795826,123.875,399.25,40.5984
2020-03-27 10:09:00,5.287,0.959517657,123.203,398.938,40.6923
2020-03-27 10:14:00,3.328,0.996524761,123.328,399.0,41.2891
2020-03-27 10:19:00,3.446,0.954954955,122.969,398.938,41.4845
2020-03-27 10:24:00,1.92,0.997493734,122.859,398.562,41.2511
2020-03-27 10:29:00,2.379,0.991477273,122.922,398.562,40.9616
2020-03-27 10:34:00,2.088,0.996207332,122.656,398.625,40.9945
2020-03-27 10:39:00,2.364,0.994152047,122.078,398.625,40.7253
2020-03-27 10:44:00,2.054,0.996840442,121.859,398.812,40.532
2020-03-27 10:49:00,1.895,0.998161765,122.0,398.562,40.299
2020-03-27 10:54:00,1.634,0.995991984,121.625,399.062,40.1317
2020-03-27 10:59:00,1.494,0.992890995,122.062,399.0,43.1354
2020-03-27 11:04:00,1.248,0.988151659,122.375,399.438,44.4573
2020-03-27 11:09:00,1.247,0.909441233,122.312,398.938,44.9335
2020-03-27 11:14:00,1.416,0.963963964,122.844,399.125,41.0601
2020-03-27 11:19:00,1.927,0.975,123.156,398.875,43.0416
2020-03-27 11:24:00,2.343,0.936444886,122.953,398.938,44.6685
2020-03-27 11:29:00,2.834,0.923857868,123.594,398.75,40.9287
2020-03-27 11:34:00,6.01,0.93398533,123.719,399.375,42.0331
2020-03-27 11:39:00,4.581,0.883626522,123.719,398.625,43.4156
2020-03-27 11:44:00,1.97,0.943779904,123.234,398.938,41.7758
2020-03-27 11:49:00,2.364,0.971698113,123.625,399.0,40.9945
2020-03-27 11:54:00,3.703,0.981349911,123.875,399.25,41.0601
2020-03-27 11:59:00,6.622,0.935897436,124.359,399.125,41.6412
2020-03-27 12:04:00,3.283,0.9912,123.953,398.75,42.3472
2020-03-27 12:09:00,3.717,0.989700834,123.281,399.25,43.2601
2020-03-27 12:14:00,6.051,0.998857143,123.734,399.0,44.9036
2020-03-27 12:19:00,2.627,0.998132586,122.656,399.0,42.4425
2020-03-27 12:24:00,3.219,0.993315508,122.547,398.75,41.8724
2020-03-27 12:29:00,2.233,0.965421853,122.984,399.188,41.9689
2020-03-27 12:34:00,2.081,0.958829902,123.016,399.25,41.7435
2020-03-27 12:39:00,2.657,0.994923858,122.984,399.125,41.5494
2020-03-27 12:44:00,2.943,0.976463104,122.578,398.625,41.5818
2020-03-27 12:49:00,4.612,0.985837923,123.391,398.625,42.3472
2020-03-27 12:54:00,3.752,0.993348115,123.516,399.125,43.3224
2020-03-27 12:59:00,4.042,0.992341357,123.438,398.438,44.3361
2020-03-27 13:04:00,2.724,0.973462783,122.625,398.688,44.5177
2020-03-27 13:09:00,4.49,0.990687361,122.781,398.875,44.6083
2020-03-27 13:14:00,6.709,0.985024958,123.484,398.938,44.8437
2020-03-27 13:19:00,7.094,0.9609375,123.469,399.062,45.4955
2020-03-27 13:24:00,5.166,0.993344426,123.781,399.0,46.0294
2020-03-27 13:29:00,1.793,0.995983936,122.219,399.25,45.567
2020-03-27 13:34:00,1.49,0.976066597,122.547,399.0,44.9036
2020-03-27 13:39:00,5.618,0.975345761,123.312,398.875,44.6685
2020-03-27 13:44:00,4.86,0.983935743,123.516,399.0,45.994
2020-03-27 13:49:00,2.21,0.995073892,122.562,398.688,46.4874
2020-03-27 13:54:00,1.827,0.97699115,122.547,398.688,46.1708
2020-03-27 13:59:00,1.658,0.960616438,122.188,398.688,45.567
2020-03-27 14:04:00,1.67,0.969314079,122.562,398.75,45.0641
2020-03-27 14:09:00,1.61,0.995901639,122.734,398.812,44.5479
2020-03-27 14:14:00,2.92,0.992994746,122.453,399.125,43.9703
2020-03-27 14:19:00,1.696,0.978174603,121.844,398.625,43.6013
2020-03-27 14:24:00,1.467,0.937799043,122.609,398.688,43.1978
2020-03-27 14:29:00,1.76,0.986666667,122.812,398.812,42.6326
2020-03-27 14:34:00,2.221,0.988802756,123.031,399.0,42.506
2020-03-27 14:39:00,3.438,0.999021526,122.688,399.062,42.5694
2020-03-27 14:44:00,3.061,0.987244898,122.75,398.375,42.5694
2020-03-27 14:49:00,4.649,0.974895397,123.344,398.812,42.5377
2020-03-27 14:54:00,2.106,0.998890738,122.797,399.188,42.6326
2020-03-27 14:59:00,5.41,0.989513823,123.469,398.812,42.7589
2020-03-27 15:04:00,3.11,0.981753973,122.906,398.875,43.6939
2020-03-27 15:09:00,4.992,0.978169014,123.234,398.938,43.8477
2020-03-27 15:14:00,4.17,0.991150442,123.672,398.625,44.0315
2020-03-27 15:19:00,4.373,0.958158996,123.438,398.875,44.7287
2020-03-27 15:24:00,1.371,0.993348115,122.844,398.25,44.9933
2020-03-27 15:29:00,4.036,0.990572879,122.281,398.688,44.9933
2020-03-27 15:34:00,4.105,0.961538462,123.156,398.938,45.567
2020-03-27 15:39:00,2.923,0.996233522,122.969,398.625,45.8876
2020-03-27 15:44:00,4.758,0.989974937,123.344,398.875,45.994
2020-03-27 15:49:00,3.562,0.985845718,123.172,398.875,46.1708
2020-03-27 15:54:00,4.18,0.998333333,122.453,398.438,46.347
2020-03-27 15:59:00,3.594,0.979522184,122.562,398.875,46.2413
2020-03-27 16:04:00,1.723,0.988445378,122.703,398.875,45.6741
2020-03-27 16:09:00,2.828,0.998482549,123.484,398.562,45.2803
2020-03-27 16:14:00,1.963,1.0,122.141,398.688,45.0641
2020-03-27 16:19:00,3.01,0.995215311,122.734,398.812,44.7287
2020-03-27 16:24:00,1.875,0.6264367819999999,122.531,398.812,44.3361
2020-03-27 16:29:00,0.657,0.985555556,122.953,399.25,44.0009
2020-03-27 16:34:00,2.653,0.8653846149999999,123.016,398.75,43.5085
2020-03-27 16:39:00,0.681,0.8059701489999999,122.906,398.938,43.1354
2020-03-27 16:44:00,0.652,0.853835022,122.625,399.188,42.7589
2020-03-27 16:49:00,1.758,0.896214896,123.406,398.625,42.2516
2020-03-27 16:54:00,2.197,0.871827411,123.688,399.25,42.0651
2020-03-27 16:59:00,2.06,0.886944818,122.969,398.812,41.8724
2020-03-27 17:04:00,1.976,0.915229885,123.453,399.188,41.6465
2020-03-27 17:09:00,1.903,0.8786127169999999,123.688,399.25,41.3869
2020-03-27 17:14:00,1.817,0.7730870709999998,123.828,398.938,41.0273
2020-03-27 17:19:00,1.75,0.775596073,123.672,398.875,40.7639
2020-03-27 17:24:00,1.651,0.760598504,123.797,398.75,40.6316
2020-03-27 17:29:00,0.905,0.7866419289999999,123.172,398.688,40.3323
2020-03-27 17:34:00,1.267,0.777985075,123.656,399.062,41.7758
2020-03-27 17:39:00,1.243,0.69047619,123.734,398.75,44.3057
2020-03-27 17:44:00,0.955,0.735177866,123.438,399.312,42.9476
2020-03-27 17:49:00,1.113,0.773175542,123.234,398.688,41.0929
2020-03-27 17:54:00,1.182,0.548302872,123.328,398.312,43.9397
2020-03-27 17:59:00,0.631,0.540983607,123.219,399.25,44.6384
2020-03-27 18:04:00,0.396,0.421259843,122.625,398.562,44.9036
2020-03-27 18:09:00,0.313,0.33640553,123.5,398.562,44.9933
2020-03-27 18:14:00,0.221,0.38028169,123.797,398.625,41.8402
2020-03-27 18:19:00,0.163,0.330508475,123.734,398.188,43.5704
2020-03-27 18:24:00,0.116,0.555555556,124.0,398.438,43.9703
2020-03-27 18:29:00,0.0769999999999999,0.243243243,123.797,398.125,44.0009
2020-03-27 18:34:00,0.027,0.0,123.953,398.812,43.909
2020-03-27 18:39:00,0.0,,124.125,398.5,43.817
2020-03-27 18:44:00,0.0,,124.141,224.688,43.2601
2020-03-27 18:49:00,0.0,,123.953,94.5,42.9476
2020-03-27 18:54:00,0.0,,124.156,0.875,42.3153
2020-03-27 18:59:00,0.0,,123.438,,41.7435
2020-03-27 19:04:00,0.0,,124.578,,41.1584
2020-03-27 19:09:00,0.0,,124.609,,40.6978
2020-03-27 19:14:00,0.0,,124.5,,40.1987
2020-03-27 19:19:00,0.0,,124.469,,39.8594
2020-03-27 19:24:00,0.0,,124.438,,39.5249
2020-03-27 19:29:00,0.0,,124.875,,39.3048
2020-03-27 19:34:00,0.0,,124.781,,39.0787
2020-03-27 19:39:00,0.0,,125.266,,38.794
2020-03-27 19:44:00,0.0,,125.812,,38.6221
2020-03-27 19:49:00,0.0,,125.953,,38.4494
2020-03-27 19:54:00,0.0,,125.344,,38.3048
2020-03-27 19:59:00,0.0,,125.344,,38.2178
2020-03-27 20:04:00,0.0,,125.438,,38.0432
2020-03-27 20:09:00,0.0,,125.297,,37.8384
2020-03-27 20:14:00,0.0,,125.141,,37.7503
2020-03-27 20:19:00,0.0,,125.047,,37.5734
2020-03-27 20:24:00,0.0,,125.0,,37.4846
2020-03-27 20:29:00,0.0,,125.406,,37.3362
2020-03-27 20:34:00,0.0,,125.328,,37.2171
2020-03-27 20:39:00,0.0,,125.49199999999999,,37.127399999999994
2020-03-27 20:40:00,0.0,,125.516,,37.0676
2020-03-27 20:44:00,0.0,,125.656,,37.0676
2020-03-27 20:49:00,0.0,,125.344,,36.9225
2020-03-27 20:54:00,0.0,,125.359,,36.802
2020-03-27 20:59:00,0.0,,125.25,,36.7114
2020-03-27 21:04:00,0.0,,125.625,,36.6205
2020-03-27 21:09:00,0.0,,125.406,,36.5295
2020-03-27 21:14:00,0.0,,125.594,,36.4382
2020-03-27 21:19:00,0.0,,125.328,,36.3772
2020-03-27 21:24:00,0.0,,125.062,,36.3467
2020-03-27 21:29:00,0.0,,125.219,,36.2549
2020-03-27 21:34:00,0.0,,125.312,,36.1323
2020-03-27 21:39:00,0.0,,125.156,,36.04
2020-03-27 21:44:00,0.0,,125.078,,36.0092
2020-03-27 21:49:00,0.0,,125.281,,36.0092
2020-03-27 21:54:00,0.0,,124.359,,35.8548
2020-03-27 21:59:00,0.0,,124.641,,35.8548
2020-03-27 22:04:00,0.0,,124.609,,35.7929
2020-03-27 22:09:00,0.0,,124.344,,35.7619
2020-03-27 22:14:00,0.0,,124.516,,35.7929
2020-03-27 22:19:00,0.0,,124.453,,35.7619
2020-03-27 22:24:00,0.0,,124.719,,35.6998
2020-03-27 22:29:00,0.0,,124.453,,35.7308
2020-03-27 22:34:00,0.0,,124.328,,35.6376
2020-03-27 22:39:00,0.0,,124.172,,35.6376
2020-03-27 22:44:00,0.0,,124.234,,35.6376
2020-03-27 22:49:00,0.0,,124.609,,35.6687
2020-03-27 22:54:00,0.0,,124.422,,35.7308
2020-03-27 22:59:00,0.0,,124.484,,35.6687
2020-03-27 23:04:00,0.0,,124.156,,35.7308
2020-03-27 23:09:00,0.0,,124.359,,35.7308
2020-03-27 23:14:00,0.0,,124.625,,35.6998
2020-03-27 23:19:00,0.0,,124.719,,35.6376
2020-03-27 23:24:00,0.0,,124.609,,35.6065
2020-03-27 23:29:00,0.0,,124.625,,35.6065
2020-03-27 23:34:00,0.0,,124.594,,35.5753
2020-03-27 23:39:00,0.0,,124.516,,35.6376
2020-03-27 23:44:00,0.0,,123.844,,35.6687
2020-03-27 23:49:00,0.0,,123.953,,35.6687
2020-03-27 23:54:00,0.0,,124.078,,35.6687
2020-03-27 23:59:00,0.0,,123.969,,35.6376
2020-03-28 00:04:00,0.0,,124.609,0.5625,32.3067
2020-03-28 00:09:00,0.0,,123.953,,35.5753
2020-03-28 00:14:00,0.0,,124.125,,35.5441
2020-03-28 00:19:00,0.0,,124.219,,35.5753
2020-03-28 00:24:00,0.0,,124.531,,35.5441
2020-03-28 00:29:00,0.0,,124.328,,35.4504
2020-03-28 00:34:00,0.0,,124.094,,35.4817
2020-03-28 00:39:00,0.0,,124.5,,35.4191
2020-03-28 00:44:00,0.0,,124.531,,35.3251
2020-03-28 00:49:00,0.0,,124.531,,35.3251
2020-03-28 00:54:00,0.0,,124.422,,35.2937
2020-03-28 00:59:00,0.0,,124.375,,35.2308
2020-03-28 01:04:00,0.0,,124.312,,35.2937
2020-03-28 01:09:00,0.0,,124.453,,35.2623
2020-03-28 01:14:00,0.0,,124.422,,35.2308
2020-03-28 01:19:00,0.0,,124.609,,35.1679
2020-03-28 01:24:00,0.0,,124.734,,35.1364
2020-03-28 01:29:00,0.0,,124.641,,35.01
2020-03-28 01:34:00,0.0,,124.766,,35.01
2020-03-28 01:39:00,0.0,,124.453,,35.01
2020-03-28 01:44:00,0.0,,123.719,,34.9564
2020-03-28 01:49:00,0.0,,123.812,,34.9564
2020-03-28 01:54:00,0.0,,123.703,,34.9564
2020-03-28 01:59:00,0.0,,123.844,,34.9044
2020-03-28 02:04:00,0.0,,123.594,,34.9044
2020-03-28 02:09:00,0.0,,123.688,,34.9823
2020-03-28 02:14:00,0.0,,123.719,,34.9044
2020-03-28 02:19:00,0.0,,123.375,,34.9304
2020-03-28 02:24:00,0.0,,123.938,,34.9564
2020-03-28 02:29:00,0.0,,124.156,,34.9304
2020-03-28 02:34:00,0.0,,124.094,,34.9044
2020-03-28 02:39:00,0.0,,124.266,,34.9044
2020-03-28 02:44:00,0.0,,124.188,,34.9564
2020-03-28 02:49:00,0.0,,124.25,,34.9304
2020-03-28 02:54:00,0.0,,124.141,,34.9823
2020-03-28 02:59:00,0.0,,123.906,,34.9564
2020-03-28 03:04:00,0.0,,123.938,,34.9564
2020-03-28 03:09:00,0.0,,123.828,,34.9564
2020-03-28 03:14:00,0.0,,124.172,,34.9564
2020-03-28 03:19:00,0.0,,124.469,,34.9304
2020-03-28 03:24:00,0.0,,124.0,,34.9564
2020-03-28 03:29:00,0.0,,124.109,,34.8524
2020-03-28 03:34:00,0.0,,124.156,,34.8264
2020-03-28 03:39:00,0.0,,123.953,,34.8003
2020-03-28 03:44:00,0.0,,124.203,,34.7482
2020-03-28 03:49:00,0.0,,124.266,,34.722
2020-03-28 03:54:00,0.0,,124.234,,34.7482
2020-03-28 03:59:00,0.0,,124.422,,34.6697
2020-03-28 04:04:00,0.0,,124.109,,34.6959
2020-03-28 04:09:00,0.0,,123.906,,34.6959
2020-03-28 04:14:00,0.0,,124.016,,34.6435
2020-03-28 04:19:00,0.0,,124.078,,34.5648
2020-03-28 04:24:00,0.0,,124.141,,34.5386
2020-03-28 04:29:00,0.0,,124.406,,34.5123
2020-03-28 04:34:00,0.0,,124.078,,34.5123
2020-03-28 04:39:00,0.0,,124.156,,34.4596
2020-03-28 04:44:00,0.0,,124.0,,34.4332
2020-03-28 04:49:00,0.0,,124.047,,34.4332
2020-03-28 04:54:00,0.0,,124.047,,34.4332
2020-03-28 04:59:00,0.0,,124.266,,34.4859
2020-03-28 05:04:00,0.0,,124.109,,34.4332
2020-03-28 05:09:00,0.0,,123.984,,34.4113
2020-03-28 05:14:00,0.0,,123.984,,34.4332
2020-03-28 05:19:00,0.0,,124.031,,34.4113
2020-03-28 05:24:00,0.0,,124.047,,34.3849
2020-03-28 05:29:00,0.0,,124.0,,34.4113
2020-03-28 05:34:00,0.0,,124.047,,34.4332
2020-03-28 05:39:00,0.0,,123.922,,34.4113
2020-03-28 05:44:00,0.0,,123.781,,34.4113
2020-03-28 05:49:00,0.0,,123.828,,34.4332
2020-03-28 05:54:00,0.0,,123.984,,34.4332
2020-03-28 05:59:00,0.0,,123.906,,34.3849
2020-03-28 06:04:00,0.0,,123.906,,34.3849
2020-03-28 06:09:00,0.0,,124.453,,34.3849
2020-03-28 06:14:00,0.0,,124.078,,34.4113
2020-03-28 06:19:00,0.0,,123.828,,34.4596
2020-03-28 06:24:00,0.0,,124.391,,34.4113
2020-03-28 06:29:00,0.0,,124.234,,34.3849
2020-03-28 06:34:00,0.0,,124.156,261.625,34.4332
2020-03-28 06:39:00,0.0,0.0576923079999999,124.297,325.125,34.7482
2020-03-28 06:44:00,0.006,0.4,124.234,398.875,32.8978
2020-03-28 06:49:00,0.0879999999999999,0.3142857139999999,123.672,398.25,34.7699
2020-03-28 06:54:00,0.311,0.555248619,123.328,398.812,35.8239
2020-03-28 06:59:00,0.6109999999999999,0.679558011,123.234,398.75,36.4991
2020-03-28 07:04:00,0.7299999999999999,0.6889460149999999,123.219,399.0,37.1274
2020-03-28 07:09:00,0.816,0.744680851,123.172,399.188,33.6094
2020-03-28 07:14:00,0.935,0.759465479,123.266,398.5,36.1885
2020-03-28 07:19:00,1.033,0.836601307,123.109,398.625,37.4204
2020-03-28 07:24:00,1.15,0.832323232,122.938,398.938,38.1015
2020-03-28 07:29:00,1.236,0.887775551,122.828,398.688,38.6508
2020-03-28 07:34:00,1.325,0.944773176,122.656,398.75,39.0172
2020-03-28 07:39:00,1.439,0.967557252,122.422,398.938,39.3611
2020-03-28 07:44:00,1.526,0.9664903,122.297,399.0,39.6367
2020-03-28 07:49:00,1.634,0.92172524,122.734,398.875,39.8871
2020-03-28 07:54:00,1.721,0.875181422,122.656,398.812,40.2656
2020-03-28 07:59:00,1.813,0.924418605,123.5,399.0,40.4988
2020-03-28 08:04:00,1.909,0.987969925,123.109,399.062,40.7639
2020-03-28 08:09:00,1.974,0.982708934,122.75,398.625,41.0547
2020-03-28 08:14:00,2.053,0.967871486,122.984,398.812,41.3218
2020-03-28 08:19:00,2.162,0.972762646,122.828,398.875,41.6789
2020-03-28 08:24:00,2.251,0.961490683,123.141,399.125,42.001
2020-03-28 08:29:00,2.326,0.997593261,122.719,398.812,42.3153
2020-03-28 08:34:00,2.503,0.984830805,122.656,399.0,42.5694
2020-03-28 08:39:00,2.53,0.958333333,122.75,398.812,42.7904
2020-03-28 08:44:00,2.619,0.942528736,122.953,399.0,43.1666
2020-03-28 08:49:00,2.708,0.972020725,123.297,398.812,43.4156
2020-03-28 08:54:00,2.813,0.982948847,123.312,398.625,43.7862
2020-03-28 08:59:00,2.936,0.976470588,123.156,398.75,44.0926
2020-03-28 09:04:00,2.996,0.954086318,123.328,398.562,44.3664
2020-03-28 09:09:00,3.114,0.96939694,123.734,399.188,44.6685
2020-03-28 09:14:00,3.22,0.970936491,123.516,398.812,44.9634
2020-03-28 09:19:00,2.698,0.971332209,123.375,398.625,41.1257
2020-03-28 09:24:00,3.457,0.993271657,123.016,399.062,44.0009
2020-03-28 09:29:00,3.544,0.974004874,123.297,399.25,44.9933
2020-03-28 09:34:00,3.603,0.999069767,122.719,398.625,40.0982
2020-03-28 09:39:00,3.227,0.994598765,122.438,398.812,43.8784
2020-03-28 09:44:00,3.867,0.990740741,123.156,399.062,44.9933
2020-03-28 09:49:00,1.916,0.991959064,122.078,398.438,40.7584
2020-03-28 09:54:00,4.081,0.982942431,122.969,398.812,40.3657
2020-03-28 09:59:00,4.149,0.993670886,122.953,399.0,40.4988
2020-03-28 10:04:00,4.237,0.989669421,122.844,398.5,40.7914
2020-03-28 10:09:00,4.294,0.990371389,123.062,398.25,41.153
2020-03-28 10:14:00,4.332,0.997260274,122.922,398.625,41.5115
2020-03-28 10:19:00,4.386,0.988659106,122.188,398.688,41.6465
2020-03-28 10:24:00,4.439,0.997338656,123.172,398.5,41.8724
2020-03-28 10:29:00,4.496,0.993464052,122.547,398.688,42.1558
2020-03-28 10:34:00,4.564,0.998062016,123.078,398.688,42.4425
2020-03-28 10:39:00,4.64,0.998734177,122.219,398.812,42.5694
2020-03-28 10:44:00,4.719,0.999373826,122.906,398.625,42.7904
2020-03-28 10:49:00,4.772,1.0,123.109,398.688,42.8848
2020-03-28 10:54:00,4.842,0.99877451,123.25,398.438,43.0729
2020-03-28 10:59:00,4.876,0.996334759,122.344,399.0,43.3224
2020-03-28 11:04:00,4.896,1.0,122.422,399.0,43.4776
2020-03-28 11:09:00,5.01,0.997170345,122.547,398.5,43.817
2020-03-28 11:14:00,5.304,0.993885492,122.906,399.312,44.062
2020-03-28 11:19:00,5.355,0.996342738,122.578,398.625,44.3361
2020-03-28 11:24:00,5.719,0.999472296,123.109,398.625,44.6685
2020-03-28 11:29:00,5.677,0.998912452,122.281,399.0,45.1363
2020-03-28 11:34:00,5.52,0.998370451,122.188,398.75,45.388
2020-03-28 11:39:00,5.514,0.979514825,122.219,398.938,45.7097
2020-03-28 11:44:00,5.435,0.989668298,123.25,398.75,46.0648
2020-03-28 11:49:00,5.46,0.997326203,123.203,398.812,46.4172
2020-03-28 11:54:00,5.609,0.999467235,122.859,398.812,46.6275
2020-03-28 11:59:00,5.634,0.983157895,122.906,398.875,46.8021
2020-03-28 12:04:00,2.799,0.984927235,123.453,398.75,46.6625
2020-03-28 12:09:00,5.678,0.973204716,124.328,398.625,46.7323
2020-03-28 12:14:00,5.443,0.988853503,123.172,398.625,46.7323
2020-03-28 12:19:00,5.581,0.93872549,123.859,398.438,46.4874
2020-03-28 12:24:00,2.286,0.976008167,123.141,398.625,46.7323
2020-03-28 12:29:00,5.741,0.996794872,123.406,398.875,46.347
2020-03-28 12:34:00,5.594,0.985228951,123.094,398.625,46.5225
2020-03-28 12:39:00,5.993,0.999484802,123.531,398.375,46.6625
2020-03-28 12:44:00,5.826,0.967255717,123.203,398.688,46.8021
2020-03-28 12:49:00,5.584,0.961651917,124.125,398.188,46.9412
2020-03-28 12:54:00,5.845,0.984475375,123.688,398.5,47.1838
2020-03-28 12:59:00,5.527,0.991408935,122.953,399.062,47.3219
2020-03-28 13:04:00,1.743,0.976254722,122.625,398.812,47.6655
2020-03-28 13:09:00,5.433,0.98949696,123.141,398.438,47.3219
