measured_on,inv_string09_ac_output_(kwh)_inv_150212,inv_string09_ac_output_(power_factor)_inv_150213,inv_string09_ac_voltage_(v)_inv_150211,inv_string09_dc_voltage_(v)_inv_150210,inv_string09_temperature_(c)_inv_150214
2021-03-21 18:06:51,1.621,0.952714536,120.969,399.312,41.0929
2021-03-21 18:11:50,1.24,0.931818182,121.484,399.25,43.229
2021-03-21 18:16:50,0.945,0.892351275,121.391,398.75,43.817
2021-03-21 18:21:51,0.666,0.7719298249999998,121.328,399.062,43.9958
2021-03-21 18:26:51,0.3689999999999999,0.537815126,121.5,399.125,44.0009
2021-03-21 18:31:51,0.129,0.219047619,120.859,398.938,44.0009
2021-03-21 18:36:51,0.0,0.0,121.281,398.938,43.9703
2021-03-21 18:41:51,0.0,,121.359,34.5625,43.2913
2021-03-21 18:46:51,0.0,,121.406,20.625,41.3869
2021-03-21 18:51:50,0.0,,120.656,0.375,40.0646
2021-03-22 06:36:50,0.0,,120.469,4.625,26.1911
2021-03-22 06:41:50,0.0,,121.016,520.375,28.6269
2021-03-22 06:46:51,0.0,,120.688,522.688,29.4421
2021-03-22 06:51:51,0.0,,120.734,539.688,30.0719
2021-03-22 06:56:51,0.0,,120.766,538.188,30.6695
2021-03-22 07:01:51,0.0,,120.703,537.25,31.0524
2021-03-22 07:06:51,0.0,,120.141,7.1875,31.0426
2021-03-22 07:11:51,0.0,,120.328,537.688,31.9762
2021-03-22 07:16:50,2.206,0.98654105,120.531,398.938,31.4308
2021-03-22 07:21:50,2.584,0.988372093,120.406,399.125,33.0083
2021-03-22 07:26:51,2.982,0.991919192,121.234,398.875,33.8252
2021-03-22 07:31:50,3.522,0.992366412,121.406,398.875,34.4596
2021-03-22 07:36:51,3.883,0.994573643,121.578,398.625,35.3251
2021-03-22 07:41:51,4.333,0.997229917,121.094,399.188,35.829
2021-03-22 07:46:51,4.868,0.996303142,121.281,399.125,36.5649
2021-03-22 07:51:51,5.338,0.997183099,121.094,399.0,37.222
2021-03-22 07:56:51,9.167,0.997387329,121.766,399.312,37.9019
2021-03-22 08:01:50,10.194,0.997344349,121.031,399.25,38.6556
2021-03-22 08:06:51,11.083,0.995661605,121.359,398.938,39.3892
2021-03-22 08:11:51,12.341,0.998538368,121.375,399.312,40.3045
2021-03-22 08:16:51,13.818,0.995660664,121.719,398.875,41.3218
2021-03-22 08:21:51,16.457,0.998172181,120.766,398.75,42.4478
2021-03-22 08:26:51,18.761,0.99728174,121.328,399.125,43.8784
2021-03-22 08:31:51,17.351,0.994991364,121.219,399.0,45.028
2021-03-22 08:36:51,19.766,0.997409326,121.344,398.938,44.4825
2021-03-22 08:41:51,20.772,0.997831743,120.844,399.125,43.4776
2021-03-22 08:46:51,21.573,0.99916318,121.266,399.062,42.8533
2021-03-22 08:51:51,22.769,0.997364259,121.906,398.875,43.9703
2021-03-22 08:56:50,23.341,0.997559723,121.578,399.25,45.1363
2021-03-22 09:01:51,24.778,0.997457011,121.188,398.438,46.3118
2021-03-22 09:06:50,25.637,0.997543285,121.141,399.5,47.3507
2021-03-22 09:11:51,26.64,0.999321957,121.453,399.312,48.2664
2021-03-22 09:16:50,27.764,0.998592007,121.203,399.312,49.1041
2021-03-22 09:21:51,28.479,0.999049329,121.781,399.062,49.8401
2021-03-22 09:26:51,29.264,0.999280428,122.031,399.312,51.01
2021-03-22 09:31:51,29.93,0.998794091,121.656,399.188,52.2693
2021-03-22 09:36:51,30.797,0.998143987,121.594,399.062,53.3961
2021-03-22 09:41:51,31.917,0.99783997,122.453,398.562,54.4579
2021-03-22 09:46:51,33.472,0.996591317,122.828,399.438,55.0852
2021-03-22 09:51:51,30.778,0.999117906,121.422,399.25,55.2142
2021-03-22 09:56:51,26.181,0.990566038,121.922,397.562,55.343
2021-03-22 10:01:51,25.15,0.998567164,122.297,400.625,53.5806
2021-03-22 10:06:51,39.832,0.997583082,122.016,398.938,53.433
2021-03-22 10:11:52,40.123,0.997079089,122.766,399.0,55.3001
2021-03-22 10:16:51,39.417,0.998318428,123.031,398.938,56.3501
2021-03-22 10:21:51,38.399,0.998903423,122.781,399.188,57.3555
2021-03-22 10:26:51,40.603,0.99837242,122.109,399.0,58.1404
2021-03-22 10:31:51,39.282,0.997399618,122.703,399.062,59.0643
2021-03-22 10:36:51,39.64,0.995402126,122.672,399.312,59.6416
2021-03-22 10:41:51,39.992,0.998502097,122.766,399.188,60.0334
2021-03-22 10:46:52,40.633,0.997563317,122.875,399.125,61.176
2021-03-22 10:51:52,40.793,0.996043666,122.828,399.812,61.9693
2021-03-22 10:56:52,41.485,0.99862259,122.812,398.875,62.4781
2021-03-22 11:01:51,41.105,0.998975335,121.672,399.062,62.8459
2021-03-22 11:06:51,41.315,0.998402904,122.125,398.938,63.3032
2021-03-22 11:11:51,41.567,0.996886991,122.141,399.188,63.3943
2021-03-22 11:16:51,41.804,0.999207036,122.047,398.688,63.4853
2021-03-22 11:21:51,42.155,0.9986446,122.016,398.938,63.4853
2021-03-22 11:26:52,42.221,0.997441546,122.0,399.0,63.8029
2021-03-22 11:31:52,42.235,0.994542104,121.969,399.25,63.9687
2021-03-22 11:36:52,42.333,0.998020222,122.625,550.062,63.8933
2021-03-22 11:41:52,42.348,0.994416172,122.812,550.688,64.859
2021-03-22 11:46:51,42.548,0.998236083,122.766,550.938,65.6169
2021-03-22 11:51:51,42.377,0.998580251,121.672,551.062,66.0896
2021-03-22 11:56:51,42.276,0.998437389,122.266,550.875,66.5597
2021-03-22 12:01:52,42.546,0.999434109,122.375,551.25,67.079
2021-03-22 12:06:52,42.307,0.998085921,121.812,550.938,67.5351
2021-03-22 12:11:52,42.396,0.99484718,122.688,551.25,67.8436
2021-03-22 12:16:52,42.353,0.998093355,123.125,541.75,67.5351
2021-03-22 12:21:52,42.459,0.998657054,123.125,541.812,67.6895
2021-03-22 12:26:51,42.038,0.992120395,122.922,542.188,67.5866
2021-03-22 12:31:51,42.138,0.993280996,123.281,542.438,68.0997
2021-03-22 12:36:51,42.46,0.999504635,122.984,542.0,68.6097
2021-03-22 12:41:51,42.594,0.998240428,122.969,542.125,68.8636
2021-03-22 12:46:52,42.634,0.999436183,123.219,540.5,69.0155
2021-03-22 12:51:52,42.627,0.998031219,122.703,541.75,68.9143
2021-03-22 12:56:52,42.435,0.998938504,122.359,542.25,69.1672
2021-03-22 13:01:52,42.376,0.997948645,123.016,542.062,69.3186
2021-03-22 13:06:51,41.76,0.989809734,122.344,542.25,69.2682
2021-03-22 13:11:51,42.163,0.996739207,121.875,541.5,69.2682
2021-03-22 13:16:51,42.375,0.998231591,122.906,541.938,69.0155
2021-03-22 13:21:52,42.44,0.997601749,123.328,489.5,69.0155
2021-03-22 13:26:52,42.118,0.996303405,122.016,399.0,68.9143
2021-03-22 13:31:52,42.234,0.993723112,122.828,397.5,68.9143
2021-03-22 13:36:52,42.222,0.999644103,123.359,399.062,68.7622
2021-03-22 13:41:52,42.013,0.998853786,123.281,399.0,68.6606
2021-03-22 13:46:51,41.741,0.99620371,122.812,398.875,68.3551
2021-03-22 13:51:51,41.541,0.998986535,123.141,398.812,68.3551
2021-03-22 13:56:51,41.343,0.99818195,121.922,398.938,68.202
2021-03-22 14:01:52,41.04,0.9991952,122.438,399.0,68.1509
2021-03-22 14:06:52,40.701,0.993265007,123.375,399.0,67.7409
2021-03-22 14:11:52,40.573,0.99800222,122.578,399.312,67.7066
2021-03-22 14:16:52,40.051,0.997828854,122.516,399.25,67.758
2021-03-22 14:21:52,39.716,0.997959029,123.062,399.25,67.912
2021-03-22 14:26:52,39.222,0.997627793,122.312,399.0,67.0877
2021-03-22 14:31:51,38.857,0.99575224,122.656,398.875,66.2553
2021-03-22 14:36:51,38.577,0.997746873,122.531,399.562,66.1507
2021-03-22 14:41:52,38.138,0.998040445,122.328,398.562,65.9411
2021-03-22 14:46:52,37.647,0.997927626,121.734,399.125,65.8886
2021-03-22 14:51:52,36.665,0.998853117,122.453,399.062,65.6169
2021-03-22 14:56:52,36.202,0.998591783,121.703,399.125,65.0974
2021-03-22 15:01:52,35.517,0.999238901,122.469,399.25,64.6356
2021-03-22 15:06:52,36.128,0.998171543,123.188,399.438,62.9223
2021-03-22 15:11:51,35.02,0.998797457,122.25,398.812,62.3705
2021-03-22 15:16:51,34.07,0.992984302,121.875,399.812,60.9018
2021-03-22 15:21:52,33.149,0.997559873,122.859,398.688,60.382
2021-03-22 15:26:52,32.271,0.99768003,122.203,399.062,59.9216
2021-03-22 15:31:52,32.301,0.998976839,122.078,398.75,59.3603
2021-03-22 15:36:52,31.764,0.999526963,122.875,398.938,58.7194
2021-03-22 15:41:52,30.605,0.998920722,122.438,399.312,58.5565
2021-03-22 15:46:52,30.101,0.998504039,122.016,398.688,58.2703
2021-03-22 15:51:52,30.107,0.998902634,122.625,399.125,57.7354
2021-03-22 15:56:52,12.565,0.998571088,120.422,398.812,56.5749
2021-03-22 16:01:52,26.338,0.99806884,121.422,399.062,55.0493
2021-03-22 16:06:52,24.97,0.997238564,122.141,399.0,53.734
2021-03-22 16:11:52,18.865,0.995878903,121.594,399.375,53.0747
2021-03-22 16:16:52,17.713,0.998476384,121.375,398.688,52.0298
2021-03-22 16:21:52,23.092,0.997795071,122.094,399.0,52.2945
2021-03-22 16:26:52,21.814,0.998626751,121.594,399.062,51.6877
2021-03-22 16:31:52,13.741,0.998032787,120.516,399.062,52.0803
2021-03-22 16:36:53,18.637,0.996776793,121.781,398.875,52.3385
2021-03-22 16:41:52,4.361,0.990463215,120.812,399.188,51.0486
2021-03-22 16:46:52,17.959,0.998996991,122.203,399.25,49.6052
2021-03-22 16:51:52,14.818,0.996362167,122.453,399.125,49.802
2021-03-22 16:56:52,14.991,0.997604312,122.438,399.375,49.0432
2021-03-22 17:01:52,14.254,0.997475279,122.312,399.375,48.9099
2021-03-22 17:06:52,11.156,0.989069581,122.719,398.938,48.4744
2021-03-22 17:11:52,11.945,0.990782262,122.5,398.938,48.0971
2021-03-22 17:16:53,11.061,0.996738244,122.25,399.188,48.0009
2021-03-22 17:21:53,9.996,0.996704614,122.141,398.938,47.7623
2021-03-22 17:26:52,9.013000000000002,0.983929157,122.547,399.375,47.3507
2021-03-22 17:31:52,7.792,0.989321129,122.828,399.5,46.8659
2021-03-22 17:36:52,6.815,0.996489688,122.281,399.125,46.3118
2021-03-22 17:41:52,5.568,0.97480315,123.156,399.438,45.994
2021-03-22 17:46:52,4.296,0.956637759,122.797,399.125,45.6384
2021-03-22 17:51:52,3.507,0.980753138,122.312,399.25,45.2803
2021-03-22 17:56:52,2.189,0.974358974,121.688,399.0,44.9634
2021-03-22 18:01:53,1.365,0.850746269,122.578,399.0,44.427
2021-03-22 18:06:53,1.149,0.85778781,122.375,399.25,44.0315
2021-03-22 18:11:53,0.944,0.77,122.391,399.0,43.663
2021-03-22 18:16:52,0.7179999999999999,0.8472222219999999,122.078,398.875,43.3224
2021-03-22 18:21:52,0.4779999999999999,0.5335689049999999,122.422,398.875,42.9476
2021-03-22 18:26:52,0.2979999999999999,0.3404255319999999,122.281,398.562,42.7326
2021-03-22 18:31:52,0.065,0.118012422,122.656,398.75,42.543
2021-03-22 18:36:53,0.0089999999999999,0.0140186919999999,122.656,299.812,42.2888
2021-03-22 18:41:53,0.0,,121.891,45.625,43.229
2021-03-22 18:46:53,0.0,,122.516,20.875,43.4156
2021-03-22 18:51:53,0.0,,122.281,0.5,43.229
2021-03-23 06:41:52,0.0,,121.578,4.5625,26.9181
2021-03-23 06:46:52,0.0,,121.547,522.062,28.0876
2021-03-23 06:51:52,0.0,,121.438,514.188,29.012
2021-03-23 06:56:51,0.0,,121.609,537.688,29.4504
2021-03-23 07:01:52,0.0,,121.062,537.938,30.2623
2021-03-23 07:06:52,0.0,,121.594,537.125,30.709
2021-03-23 07:11:51,0.0,,121.484,537.688,30.9937
2021-03-23 07:16:51,0.0,,121.172,536.5,31.1498
2021-03-23 07:21:52,0.0,,120.891,537.312,31.2954
2021-03-23 07:26:51,0.0,,120.859,508.375,31.2081
2021-03-23 07:31:51,0.0,,120.609,508.375,31.9525
2021-03-23 07:36:51,0.0,,120.953,539.125,31.7477
2021-03-23 07:41:51,0.0,,120.641,537.812,32.0662
2021-03-23 07:46:50,0.0,,120.266,537.375,32.2079
2021-03-23 07:51:51,0.0,,120.172,510.688,31.5848
2021-03-23 07:56:50,0.0,,120.156,283.562,31.824
2021-03-23 08:01:51,0.0,,120.266,526.812,32.6757
2021-03-23 08:06:51,0.0,,120.25,527.312,33.0175
2021-03-23 08:11:52,0.0,,120.656,538.625,33.2282
2021-03-23 08:16:52,4.735,0.996827411,120.828,538.875,33.374
2021-03-23 08:21:51,10.376,0.997681831,120.781,398.688,33.8745
2021-03-23 08:26:51,15.421,0.997861171,120.594,398.75,36.5396
2021-03-23 08:31:52,16.323,0.997790055,120.328,398.812,38.7177
2021-03-23 08:36:52,17.558,0.998459432,120.938,398.938,40.8519
2021-03-23 08:41:51,18.775,0.99856023,121.359,399.438,43.0364
2021-03-23 08:46:50,20.12,0.998358209,120.703,399.188,45.034
2021-03-23 08:51:51,20.914,0.997557822,121.375,398.875,42.7641
2021-03-23 08:56:52,21.715,0.997653878,121.594,399.188,43.627
2021-03-23 09:01:51,22.749,0.998151815,120.938,399.75,44.9983
2021-03-23 09:06:52,23.623,0.997076023,120.75,399.188,46.2766
2021-03-23 09:11:51,24.683,0.997931622,121.109,399.062,47.7396
2021-03-23 09:16:51,25.588,0.997763917,121.547,399.0,48.8821
2021-03-23 09:21:51,26.428,0.997616886,120.312,399.438,50.2393
2021-03-23 09:26:51,27.252,0.996376414,121.172,398.688,51.6241
2021-03-23 09:31:52,28.083,0.997653083,120.578,399.0,53.0995
2021-03-23 09:36:51,28.545,0.997585809,120.391,398.938,54.6028
2021-03-23 09:41:51,29.151,0.998460117,121.188,399.375,55.5856
2021-03-23 09:46:50,29.886,0.997893258,121.891,399.062,55.4287
2021-03-23 09:51:52,30.864,0.997766123,121.219,399.0,55.3716
2021-03-23 09:56:51,32.169,0.998784933,121.625,399.0,55.4572
2021-03-23 10:01:51,32.729,0.998346804,121.484,398.812,55.8414
2021-03-23 10:06:51,33.507,0.991383905,120.938,399.438,56.2233
2021-03-23 10:11:52,34.237,0.997901364,122.828,399.125,56.7709
2021-03-23 10:16:51,34.759,0.997499569,123.203,398.688,57.2307
2021-03-23 10:21:51,35.527,0.997055855,122.156,398.812,57.8936
2021-03-23 10:26:51,36.118,0.998341075,122.031,399.188,58.2635
2021-03-23 10:31:50,37.041,0.997980614,122.578,399.125,58.5905
2021-03-23 10:36:51,37.372,0.999118166,121.641,398.938,59.0373
2021-03-23 10:41:51,37.706,0.999121546,122.219,398.812,59.4274
2021-03-23 10:46:50,38.605,0.9980578,122.609,398.625,59.8017
2021-03-23 10:51:52,39.405,0.998781417,122.578,398.562,60.089
2021-03-23 10:56:51,39.67,0.999090358,122.156,398.688,60.8468
2021-03-23 11:01:51,39.929,0.999474238,122.359,398.75,62.0157
2021-03-23 11:06:51,40.301,0.998140296,121.953,398.75,62.8918
2021-03-23 11:11:51,40.46,0.99837242,121.344,399.438,63.0292
2021-03-23 11:16:50,40.353,0.999031729,121.203,398.75,63.3488
2021-03-23 11:21:51,39.36,0.997342647,121.547,399.0,63.6972
2021-03-23 11:26:52,40.931,0.998608976,122.422,399.188,64.1942
2021-03-23 11:31:51,41.02,0.998028765,122.25,399.312,64.8144
2021-03-23 11:36:51,41.16,0.998395215,121.859,399.062,65.2033
2021-03-23 11:41:50,41.355,0.99724258,121.656,399.375,65.6257
2021-03-23 11:46:50,41.312,0.992781868,121.594,399.562,65.9935
2021-03-23 11:51:51,41.5,0.998698482,122.219,399.5,66.3598
2021-03-23 11:56:50,41.693,0.997482739,121.562,399.438,66.5163
2021-03-23 11:56:59,41.698,0.999064007,121.812,399.25,66.4641
2021-03-23 12:01:51,41.728,0.998993819,121.906,399.375,66.8284
2021-03-23 12:06:51,41.648,0.994274263,121.484,398.812,67.1394
2021-03-23 12:11:51,41.938,0.999355578,122.328,398.688,67.3117
2021-03-23 12:16:51,41.895,0.996922637,121.406,399.375,67.3977
2021-03-23 12:21:52,41.982,0.997145304,122.297,398.812,67.7238
2021-03-23 12:26:51,42.04,0.99843249,122.172,399.25,67.8607
2021-03-23 12:31:51,41.921,0.998434721,122.281,398.75,68.0827
2021-03-23 12:36:51,42.126,0.998931852,121.75,398.375,68.236
2021-03-23 12:41:52,42.078,0.995656817,121.359,399.062,68.3721
2021-03-23 12:46:51,42.026,0.998929336,122.188,399.0,68.3211
2021-03-23 12:51:51,41.825,0.997991248,121.953,398.562,68.2701
2021-03-23 12:56:50,42.062,0.998645083,122.156,399.312,68.2701
2021-03-23 13:01:50,42.0,0.998001428,122.141,399.062,68.219
2021-03-23 13:06:51,41.814,0.997560801,122.156,399.25,68.1679
2021-03-23 13:11:52,41.69,0.997053116,122.469,399.312,68.474
2021-03-23 13:16:51,41.51,0.998341625,121.734,399.062,68.4231
2021-03-23 13:21:51,41.503,0.998627862,122.188,399.0,68.3211
2021-03-23 13:26:52,41.365,0.998404294,122.422,398.875,68.2701
2021-03-23 13:31:52,41.08,0.997884293,121.891,399.125,68.6775
2021-03-23 13:36:50,40.986,0.999047061,122.078,399.062,68.525
2021-03-23 13:41:50,40.847,0.997434206,121.734,399.312,68.525
2021-03-23 13:46:51,40.733,0.998674717,121.953,398.375,68.6267
2021-03-23 13:51:51,40.411,0.997707779,122.391,399.0,68.5758
2021-03-23 13:56:51,40.306,0.998957247,122.5,399.625,68.5758
2021-03-23 14:01:50,40.047,0.999027674,121.578,399.562,68.3721
2021-03-23 14:06:51,39.747,0.998866898,121.578,399.188,68.2871
2021-03-23 14:11:51,39.563,0.997719672,121.969,398.812,68.0315
2021-03-23 14:16:51,39.104,0.998616343,121.312,399.562,67.3977
2021-03-23 14:21:51,38.689,0.998527474,122.859,399.25,66.8284
2021-03-23 14:26:50,38.25,0.998508049,122.312,398.75,66.3076
2021-03-23 14:31:51,37.817,0.998888801,121.812,398.5,65.8361
2021-03-23 14:36:51,37.401,0.998076615,122.031,399.562,65.3091
2021-03-23 14:41:51,36.795,0.998289345,121.609,399.125,64.859
2021-03-23 14:46:51,36.295,0.999751306,121.797,399.0,64.4638
2021-03-23 14:51:51,35.793,0.997906198,122.0,399.125,63.9235
2021-03-23 14:56:51,35.233,0.997197214,122.297,398.625,63.561
2021-03-23 15:01:51,34.586,0.997663956,122.453,398.875,62.8918
2021-03-23 15:06:51,33.838,0.998493576,122.234,398.875,62.5242
2021-03-23 15:11:52,33.238,0.997300216,122.062,398.562,61.9693
2021-03-23 15:16:52,32.51,0.999077491,121.75,398.875,61.4569
2021-03-23 15:21:52,31.909,0.998119063,122.109,399.312,60.7525
2021-03-23 15:26:51,31.412,0.998472991,122.234,398.812,60.2
2021-03-23 15:31:51,30.805,0.999413719,121.984,399.188,59.7217
2021-03-23 15:36:51,29.811,0.998490946,121.578,399.188,59.1047
2021-03-23 15:41:51,29.106,0.99866145,121.156,399.25,58.468
2021-03-23 15:46:51,28.292,0.998301847,121.422,398.875,57.976
2021-03-23 15:51:52,27.639,0.998368856,121.609,398.812,57.4386
2021-03-23 15:56:51,26.828,0.997538875,121.062,398.75,56.729
2021-03-23 16:01:52,25.632,0.997074655,121.312,398.625,56.2656
2021-03-23 16:06:51,24.747,0.996853443,121.812,398.562,55.2428
2021-03-23 16:11:51,23.708,0.996714683,121.125,399.062,54.7473
2021-03-23 16:16:51,22.831,0.996859461,121.562,398.438,54.1306
2021-03-23 16:21:51,21.815,0.997802198,121.406,398.875,53.5806
2021-03-23 16:26:51,20.936,0.9977028,121.391,398.938,52.8387
2021-03-23 16:31:51,19.976,0.99701225,121.25,399.062,52.2001
2021-03-23 16:36:52,19.0,0.996216301,121.344,398.938,51.4776
2021-03-23 16:41:52,18.016,0.997669386,121.672,399.25,50.7844
2021-03-23 16:46:52,16.927,0.998225377,120.484,398.562,49.9055
2021-03-23 16:51:51,15.883,0.996975997,121.062,399.375,49.791
2021-03-23 16:56:51,14.811,0.998577236,120.438,399.0,49.6654
2021-03-23 17:01:51,13.65,0.998460523,122.188,399.062,49.5449
2021-03-23 17:06:51,12.54,0.997848434,122.141,399.438,49.4131
2021-03-23 17:11:50,11.578,0.996896017,122.312,399.375,48.9488
2021-03-23 17:16:52,3.459,0.986194996,121.953,399.375,48.2777
2021-03-23 17:21:51,8.105,0.996294924,121.891,399.25,47.3219
2021-03-23 17:26:51,8.624,0.995479833,122.266,399.312,47.1838
2021-03-23 17:31:51,7.426999999999999,0.995165189,121.938,399.438,47.0858
2021-03-23 17:36:51,6.24,0.993314231,122.344,399.25,46.7032
2021-03-23 17:41:51,5.363,0.993299832,122.047,399.125,46.2472
2021-03-23 17:46:52,4.404,0.991192412,122.141,399.5,45.7869
2021-03-23 17:51:52,3.542,0.984822934,122.234,399.25,45.2803
2021-03-23 17:56:52,2.25,0.971316819,121.469,399.125,44.8437
2021-03-23 18:01:51,1.314,0.948164147,121.984,399.188,44.2145
2021-03-23 18:06:51,1.128,0.917274939,121.891,399.25,43.3845
2021-03-23 18:11:51,0.949,0.8935574229999999,121.672,399.25,42.7641
2021-03-23 18:16:51,0.7049999999999998,0.7785234899999999,121.016,398.938,42.1291
2021-03-23 18:21:51,0.4879999999999999,0.652,121.969,399.375,41.6789
2021-03-23 18:26:51,0.278,0.4177777779999999,121.844,399.375,41.0929
2021-03-23 18:31:51,0.0369999999999999,0.0574162679999999,122.375,399.312,42.6642
2021-03-23 18:36:51,0.006,0.0031152649999999,121.609,303.188,43.7247
2021-03-23 18:41:51,0.0,,121.672,40.0625,43.0989
2021-03-23 18:46:51,0.0,,121.203,12.875,42.0544
2021-03-24 06:36:50,0.0,,120.828,4.5625,27.6496
2021-03-24 06:41:51,0.0,,120.0,521.062,28.7558
2021-03-24 06:46:51,0.0,,120.516,522.875,29.75
2021-03-24 06:51:50,0.0,,121.391,553.25,30.3123
2021-03-24 06:56:52,0.0,,121.344,521.312,31.0524
2021-03-24 07:01:50,0.0,,121.141,537.688,31.4115
2021-03-24 07:06:51,0.0,,120.297,506.5,31.719
2021-03-24 07:11:51,0.0,,120.391,137.5,31.6424
2021-03-24 07:16:51,0.0,,119.906,536.625,32.508
2021-03-24 07:21:51,0.0,,120.609,537.438,32.7313
2021-03-24 07:26:52,0.0,,120.391,507.875,32.9255
2021-03-24 07:31:51,0.0,,120.656,507.0,33.0634
2021-03-24 07:36:51,0.0,,120.172,537.75,33.0175
2021-03-24 07:41:51,0.0,,120.375,343.5,33.0818
2021-03-24 07:46:51,0.0,,120.031,535.875,33.695
2021-03-24 07:51:51,0.0,,120.297,514.0,33.9058
2021-03-24 07:56:51,0.0,,120.328,554.438,34.0707
2021-03-24 08:01:51,0.0,,119.297,506.312,34.1728
2021-03-24 08:06:52,0.0,,119.531,555.125,34.1462
2021-03-24 08:11:52,0.0,,120.469,555.438,34.7307
2021-03-24 08:16:51,0.0,,120.312,538.062,34.8784
2021-03-24 08:21:51,0.0,,120.766,505.562,35.0205
2021-03-24 08:26:51,10.482,0.998851235,121.562,538.75,35.1048
2021-03-24 08:31:51,16.196,0.998704184,121.594,398.938,37.0176
2021-03-24 08:36:51,18.187,0.998845456,121.656,399.062,39.5715
2021-03-24 08:41:51,20.109,0.997615855,122.734,399.438,42.2463
2021-03-24 08:46:52,21.689,0.998064962,122.375,399.125,44.5127
2021-03-24 08:51:52,23.248,0.997931748,121.859,399.25,44.8737
2021-03-24 08:56:52,23.872,0.997486174,122.453,398.75,44.8437
2021-03-24 09:01:52,24.024,0.998124297,121.297,399.0,45.3162
2021-03-24 09:06:52,23.882,0.995722194,121.297,399.125,46.7032
2021-03-24 09:11:52,25.341,0.999525053,121.766,399.75,48.0065
2021-03-24 09:16:51,26.549,0.998298548,121.016,398.812,49.2478
2021-03-24 09:21:52,27.606,0.999019715,121.016,399.062,50.0826
2021-03-24 09:26:52,26.542,0.996387039,120.766,399.0,51.0164
2021-03-24 09:31:51,28.693,0.996970963,121.719,398.875,52.1245
2021-03-24 09:36:51,29.219,0.99804567,121.062,399.25,53.4638
2021-03-24 09:41:52,29.766,0.998182185,121.406,399.625,54.4579
2021-03-24 09:46:52,30.897,0.997766557,121.875,398.625,55.3859
2021-03-24 09:51:52,31.176,0.996726678,121.938,398.438,55.343
2021-03-24 09:56:52,32.324,0.998515908,121.594,399.375,55.4287
2021-03-24 10:01:52,31.898,0.99793058,122.0,399.25,55.4715
2021-03-24 10:06:51,33.213,0.995772621,121.969,399.125,56.0114
2021-03-24 10:11:51,34.099,0.993770837,122.422,399.0,56.6029
2021-03-24 10:16:51,34.605,0.996368353,121.797,398.75,57.3555
2021-03-24 10:21:50,35.611,0.998905079,122.703,399.188,57.976
2021-03-24 10:26:51,36.117,0.995676754,121.641,398.562,58.4272
2021-03-24 10:31:50,36.854,0.996986725,121.984,398.938,58.9968
2021-03-24 10:36:51,37.463,0.999199424,122.734,398.75,59.4408
2021-03-24 10:41:50,37.79,0.998331347,121.859,398.812,60.0016
2021-03-24 10:46:50,38.955,0.998227087,121.797,399.188,60.8468
2021-03-24 10:51:51,37.984,0.999128299,122.469,399.125,61.3166
2021-03-24 10:56:51,39.3,0.998853562,122.734,399.562,62.062
2021-03-24 11:01:51,39.856,0.998271456,122.062,399.062,62.6162
2021-03-24 11:06:52,40.123,0.998506236,122.188,399.125,63.212
2021-03-24 11:11:51,40.352,0.999329809,121.5,398.938,64.0289
2021-03-24 11:16:52,40.462,0.999184037,121.656,399.062,64.5087
2021-03-24 11:21:52,40.785,0.998676373,122.391,398.875,64.9036
2021-03-24 11:26:52,40.74,0.996407098,121.25,398.688,65.9935
2021-03-24 11:31:52,40.95,0.998455996,121.688,399.25,66.9668
2021-03-24 11:36:51,41.011,0.996928477,122.172,399.125,67.8607
2021-03-24 11:41:51,41.297,0.998615564,121.516,398.812,68.3721
2021-03-24 11:46:51,41.711,0.997126643,122.016,399.25,68.525
2021-03-24 11:51:52,41.966,0.998788052,122.156,399.688,69.0324
2021-03-24 11:56:52,42.373,0.997314867,121.344,476.5,69.083
2021-03-24 12:01:52,42.038,0.995459383,121.797,399.188,69.1756
2021-03-24 12:06:52,42.358,0.999645917,121.984,555.688,69.7294
2021-03-24 12:11:52,42.406,0.997527899,121.938,555.688,70.3318
2021-03-24 12:16:52,42.378,0.998439716,121.516,420.25,70.1344
2021-03-24 12:21:50,42.373,0.997946467,121.859,502.812,69.083
2021-03-24 12:26:51,42.399,0.9995053,121.672,512.062,69.8631
2021-03-24 12:31:51,42.269,0.997018951,121.812,398.938,69.7127
2021-03-24 12:36:52,42.067,0.997147747,122.0,398.875,70.0948
2021-03-24 12:41:51,42.139,0.999216357,122.125,399.5,70.3318
2021-03-24 12:46:51,42.446,0.997885984,121.078,398.688,70.391
2021-03-24 12:51:52,42.146,0.999147,122.344,399.188,70.6862
2021-03-24 12:56:52,41.992,0.997718197,121.688,398.562,70.6862
2021-03-24 13:01:51,42.043,0.996431121,121.234,399.375,71.1568
2021-03-24 13:06:52,41.822,0.997853156,121.297,398.812,71.1861
2021-03-24 13:11:52,41.796,0.998712999,122.25,398.75,71.2155
2021-03-24 13:16:51,41.901,0.998138869,122.266,397.812,71.0394
2021-03-24 13:21:52,41.69,0.996840215,121.938,399.75,70.5092
2021-03-24 13:26:51,41.64,0.998199755,122.172,398.812,69.9799
2021-03-24 13:31:51,41.554,0.998697917,122.219,399.0,69.3774
2021-03-24 13:36:51,41.259,0.99941797,122.234,398.812,69.1335
2021-03-24 13:41:51,41.19,0.994418672,122.938,396.75,68.8805
2021-03-24 13:46:52,41.068,0.997733918,121.969,398.812,68.2701
